,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,income,race,gender,age
34675,0.22277227722772278,197038,0.41681304893350063,13,0.09529741513547181,0.46391076115485563,0.10377203096689178,0,0,50,1,White,Male,45
5674,0.2817650186071239,244813,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,38,1,White,Male,45
39602,0.22277227722772278,216181,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,36,0,White,Male,23
9335,0.22277227722772278,90113,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,60,1,White,Male,65
25760,0.3042345276872964,174684,0.16029239002741155,9,0.09529741513547181,0.23184079601990049,0.059683794466403164,0,0,40,0,Black,Male,44
30524,0.22277227722772278,219591,0.16029239002741155,9,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,40,0,White,Male,41
36768,0.22277227722772278,57929,0.16029239002741155,9,0.09529741513547181,0.03885903265812319,0.10377203096689178,0,0,25,0,White,Male,46
27632,0.5527272727272727,201498,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,49
42126,0.26043737574552683,301582,0.19011194029850748,10,0.4498151321129047,0.33127572016460904,0.4505235064668446,0,0,40,0,White,Male,29
48726,0.22277227722772278,190682,0.16029239002741155,9,0.08187919463087248,0.23184079601990049,0.10377203096689178,0,1669,50,0,Black,Female,61
4724,0.22277227722772278,251091,0.5564263322884012,14,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,38,0,White,Male,35
15276,0.22277227722772278,189498,0.04799107142857143,7,0.09529741513547181,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Male,48
33890,0.5527272727272727,97082,0.0673076923077289,8,0.08187919463087248,0.2672125046520283,0.10377203096689178,18481,0,45,1,White,Male,79
5474,0.22277227722772278,100032,0.16029239002741155,9,0.4498151321129047,0.33127572016460904,0.48365465213746855,0,0,15,1,White,Female,39
14587,0.5527272727272727,119938,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,White,Male,68
25012,0.22277227722772278,141824,0.19011194029850748,10,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,40,0,White,Female,26
21904,0.09287257019438445,230020,0.05204460966835875,3,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,40,0,Other,Male,41
13131,0.22277227722772278,178768,0.16029239002741155,9,0.09529741513547181,0.2922868741542625,0.10377203096689178,0,0,20,0,White,Female,46
31555,0.22277227722772278,34273,0.2744186046511628,11,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,1876,36,0,White,Female,27
854,0.22277227722772278,33551,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,40,0,White,Male,22
21616,0.22277227722772278,204057,0.2664041994750656,12,0.09529741513547181,0.48318462594371997,0.10377203096689178,0,0,40,0,White,Female,49
30590,0.22277227722772278,137722,0.16029239002741155,9,0.4498151321129047,0.07142857142857142,0.4505235064668446,0,0,40,0,White,Male,43
35833,0.22277227722772278,317396,0.19011194029850748,10,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Female,51
27604,0.2817650186071239,379242,0.19011194029850748,10,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,50,0,White,Female,18
9628,0.26043737574552683,26880,0.7260273972595307,16,0.09529741513547181,0.46391076115485563,0.10377203096689178,0,1092,40,0,White,Female,44
22635,0.22277227722772278,74966,0.2744186046511628,11,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,24,0,White,Female,30
3907,0.22277227722772278,375502,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,55,1,White,Male,57
42640,0.22277227722772278,188467,0.16029239002741155,9,0.04785541555301005,0.11950549450549451,0.10377203096689178,0,0,40,0,White,Male,33
8496,0.22277227722772278,358382,0.19011194029850748,10,0.07228915662650602,0.46391076115485563,0.10377203096689178,0,0,40,0,Black,Male,47
46586,0.22277227722772278,95128,0.19011194029850748,10,0.09529741513547181,0.2672125046520283,0.10377203096689178,0,0,50,0,White,Male,52
26089,0.3042345276872964,348802,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,40,0,Black,Male,30
6421,0.22277227722772278,49469,0.7628361858190709,15,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,50,0,White,Male,31
46189,0.2817650186071239,218164,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,33
36685,0.22277227722772278,150958,0.05204460966835875,3,0.04785541555301005,0.11950549450549451,0.059683794466403164,0,0,48,0,White,Male,27
28192,0.22277227722772278,115178,0.41681304893350063,13,0.09529741513547181,0.46391076115485563,0.059683794466403164,0,0,15,0,White,Female,42
43253,0.3042345276872964,90934,0.2744186046511628,11,0.09529741513547181,0.33127572016460904,0.012466124661246613,0,0,40,0,Asian-Pac-Islander,Male,34
32555,0.22277227722772278,164964,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,0,White,Male,48
40929,0.22277227722772278,150441,0.19011194029850748,10,0.09529741513547181,0.14131218457101657,0.10377203096689178,0,0,50,0,White,Female,31
16763,0.26043737574552683,70100,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,20,0,White,Male,28
44144,0.22277227722772278,338620,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,52,1,White,Male,54
1059,0.22277227722772278,25610,0.05705578136554505,1,0.04785541555301005,0.07142857142857142,0.10377203096689178,0,0,25,0,Amer-Indian-Eskimo,Male,31
26610,0.22277227722772278,188293,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Female,46
35886,0.22277227722772278,171424,0.16029239002741155,9,0.09529741513547181,0.2094017094017094,0.10377203096689178,0,0,40,0,White,Male,40
7984,0.22277227722772278,164612,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,1887,50,1,White,Male,41
20466,0.22277227722772278,102423,0.2744186046511628,11,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,30,0,White,Male,66
20906,0.22277227722772278,345493,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,99999,0,55,1,Asian-Pac-Islander,Male,47
34121,0.22277227722772278,392812,0.19011194029850748,10,0.4498151321129047,0.07142857142857142,0.4505235064668446,0,0,50,1,White,Male,33
40105,0.22277227722772278,385847,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,35
17648,0.39166666666666666,225339,0.19011194029850748,10,0.08187919463087248,0.14131218457101657,0.10377203096689178,0,0,40,0,Black,Female,53
6668,0.22277227722772278,340288,0.05337078651685444,5,0.4498151321129047,0.07142857142857142,0.4505235064668446,0,0,40,0,White,Male,25
46162,0.09287257019438445,181301,0.16029239002741155,9,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,40,0,White,Male,71
41101,0.22277227722772278,79481,0.19011194029850748,10,0.04785541555301005,0.2922868741542625,0.10377203096689178,0,0,40,0,White,Female,29
43259,0.22277227722772278,215647,0.16029239002741155,9,0.09529741513547181,0.46391076115485563,0.10377203096689178,0,0,43,0,White,Female,51
26956,0.22277227722772278,169496,0.16029239002741155,9,0.4498151321129047,0.07142857142857142,0.4505235064668446,0,0,40,0,White,Male,33
48001,0.22277227722772278,191524,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Female,39
22923,0.22277227722772278,353824,0.2664041994750656,12,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Male,46
29181,0.22277227722772278,195576,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,4386,0,60,0,White,Male,33
27898,0.5527272727272727,126675,0.2744186046511628,11,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,60,1,White,Male,37
8713,0.09287257019438445,189098,0.19011194029850748,10,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,15,0,White,Male,62
9969,0.3042345276872964,321247,0.04799107142857143,7,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,36
39129,0.09287257019438445,211177,0.0673076923077289,8,0.04785541555301005,0.09260588657573582,0.032577903682719546,0,0,20,0,Black,Male,18
8415,0.22277227722772278,54611,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,44
32685,0.09287257019438445,172175,0.7260273972595307,16,0.04785541555301005,0.09260588657573582,0.10377203096689178,0,2824,40,1,White,Male,51
13382,0.22277227722772278,184456,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,50,0,White,Male,38
36129,0.22277227722772278,109570,0.19011194029850748,10,0.07228915662650602,0.2672125046520283,0.059683794466403164,0,0,35,0,White,Female,26
11091,0.22277227722772278,163519,0.41681304893350063,13,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,40,0,White,Female,22
33001,0.2817650186071239,155963,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,55,0,White,Male,51
21077,0.22277227722772278,232914,0.2744186046511628,11,0.04785541555301005,0.14131218457101657,0.012466124661246613,0,0,40,0,Black,Female,29
45298,0.3042345276872964,137629,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,80,1,White,Male,27
36688,0.22277227722772278,151369,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,60,1,White,Male,60
3301,0.22277227722772278,70261,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,40,0,White,Male,24
34509,0.22277227722772278,126233,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,20,0,White,Male,64
22053,0.22277227722772278,272910,0.16029239002741155,9,0.09529741513547181,0.03885903265812319,0.10377203096689178,0,0,40,0,White,Female,42
43997,0.22277227722772278,342448,0.41681304893350063,13,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,45,0,White,Male,39
45137,0.22277227722772278,86808,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,38,0,White,Female,32
45948,0.22277227722772278,407138,0.08078602620087336,4,0.4498151321129047,0.12508784258608574,0.4505235064668446,2936,0,50,0,White,Male,58
4089,0.5527272727272727,204742,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,1,White,Male,30
14817,0.39166666666666666,61885,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,45,1,White,Male,49
44350,0.22277227722772278,139364,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,1902,40,1,White,Male,35
22335,0.22277227722772278,83827,0.16029239002741155,9,0.09529741513547181,0.12508784258608574,0.10377203096689178,0,0,24,0,White,Female,43
31215,0.22277227722772278,187560,0.2744186046511628,11,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,36,0,White,Male,33
32294,0.22277227722772278,105616,0.19011194029850748,10,0.08187919463087248,0.14131218457101657,0.059683794466403164,0,0,48,0,Black,Female,41
24040,0.22277227722772278,49654,0.16029239002741155,9,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,52,0,White,Female,41
42017,0.22277227722772278,249706,0.19011194029850748,10,0.09529741513547181,0.14131218457101657,0.059683794466403164,0,0,40,0,White,Female,51
1227,0.2817650186071239,185413,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,1977,50,1,White,Male,43
4175,0.22277227722772278,250224,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.012466124661246613,0,0,40,0,Black,Female,36
33754,0.22277227722772278,188038,0.19011194029850748,10,0.09529741513547181,0.07142857142857142,0.10377203096689178,0,0,40,0,White,Male,39
42502,0.22277227722772278,358682,0.41681304893350063,13,0.04785541555301005,0.48318462594371997,0.032577903682719546,0,0,50,0,White,Male,36
29111,0.22277227722772278,201398,0.5564263322884012,14,0.08187919463087248,0.46391076115485563,0.059683794466403164,0,0,60,0,White,Male,81
31364,0.22277227722772278,123965,0.41681304893350063,13,0.08187919463087248,0.03885903265812319,0.10377203096689178,0,0,40,0,White,Female,65
30441,0.22277227722772278,160178,0.19011194029850748,10,0.09529741513547181,0.14131218457101657,0.10377203096689178,0,0,38,0,White,Female,27
28833,0.22277227722772278,193720,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,42,0,White,Male,51
11088,0.22277227722772278,284701,0.41681304893350063,13,0.4498151321129047,0.14131218457101657,0.48365465213746855,0,0,40,1,White,Female,56
35991,0.2817650186071239,44915,0.5564263322884012,14,0.09529741513547181,0.46391076115485563,0.059683794466403164,0,0,10,0,White,Female,60
39566,0.5527272727272727,103948,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,60,1,White,Male,59
36255,0.22277227722772278,235847,0.19011194029850748,10,0.04785541555301005,0.48318462594371997,0.032577903682719546,0,0,50,0,White,Female,32
19178,0.22277227722772278,148606,0.05446293494704992,6,0.07228915662650602,0.03885903265812319,0.10377203096689178,0,0,35,0,White,Female,64
14953,0.22277227722772278,167617,0.2744186046511628,11,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,45
44439,0.22277227722772278,216811,0.16029239002741155,9,0.04785541555301005,0.12508784258608574,0.012466124661246613,0,0,16,0,White,Female,23
37868,0.22277227722772278,128730,0.2744186046511628,11,0.04785541555301005,0.48318462594371997,0.10377203096689178,10520,0,65,1,White,Male,27
46251,0.22277227722772278,137974,0.19011194029850748,10,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,30,0,White,Female,20
11740,0.22277227722772278,430710,0.16029239002741155,9,0.07228915662650602,0.2672125046520283,0.012466124661246613,0,0,40,0,White,Male,27
37424,0.22277227722772278,196763,0.2664041994750656,12,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,60,0,White,Female,53
10391,0.5527272727272727,182211,0.19011194029850748,10,0.09529741513547181,0.2672125046520283,0.012466124661246613,0,0,70,0,White,Female,51
4021,0.5527272727272727,56588,0.19011194029850748,10,0.08187919463087248,0.48318462594371997,0.059683794466403164,0,0,70,0,White,Female,64
11836,0.22277227722772278,155066,0.16029239002741155,9,0.04785541555301005,0.12508784258608574,0.012466124661246613,0,0,60,0,White,Male,20
24113,0.22277227722772278,35910,0.19011194029850748,10,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,43,1,White,Male,43
45678,0.09287257019438445,204577,0.41681304893350063,13,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,1902,60,1,Black,Male,50
2124,0.22277227722772278,53956,0.41681304893350063,13,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,50,0,White,Male,40
20206,0.5527272727272727,145697,0.19011194029850748,10,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,30,0,White,Male,45
6478,0.22277227722772278,111130,0.19011194029850748,10,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,50,1,Asian-Pac-Islander,Male,54
25991,0.22277227722772278,183081,0.19011194029850748,10,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,40,0,White,Male,36
47535,0.22277227722772278,143123,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,50,1,White,Male,36
24834,0.22277227722772278,211968,0.2744186046511628,11,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,20,0,White,Female,20
5622,0.5527272727272727,77392,0.05446293494704992,6,0.4498151321129047,0.11950549450549451,0.4505235064668446,0,0,60,1,White,Male,51
15848,0.22277227722772278,220678,0.05204460966835875,3,0.04785541555301005,0.07142857142857142,0.012466124661246613,0,0,40,0,Black,Female,26
36792,0.22277227722772278,41624,0.05446293494704992,6,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,70,0,White,Male,36
16123,0.3042345276872964,56915,0.16029239002741155,9,0.09529741513547181,0.48318462594371997,0.059683794466403164,0,0,8,0,Amer-Indian-Eskimo,Male,55
43907,0.22277227722772278,180532,0.2744186046511628,11,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,48
28231,0.22277227722772278,276552,0.16029239002741155,9,0.09529741513547181,0.23184079601990049,0.10377203096689178,0,0,40,0,White,Male,35
16978,0.22277227722772278,118710,0.5564263322884012,14,0.4498151321129047,0.2922868741542625,0.4505235064668446,0,1902,40,1,White,Male,31
44608,0.22277227722772278,191335,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,56,0,White,Male,36
20277,0.26043737574552683,198186,0.16029239002741155,9,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,38,0,Black,Female,54
8759,0.22277227722772278,188391,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,55,1,White,Male,35
35728,0.3042345276872964,81154,0.2744186046511628,11,0.04785541555301005,0.33127572016460904,0.059683794466403164,0,0,48,0,White,Male,48
16977,0.22277227722772278,203628,0.5564263322884012,14,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,60,1,White,Male,35
13540,0.22277227722772278,173590,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,40,1,White,Male,43
2297,0.22277227722772278,209768,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,15024,0,60,1,White,Male,34
47890,0.22277227722772278,128796,0.2664041994750656,12,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,40,1,White,Male,48
47725,0.2817650186071239,141388,0.16029239002741155,9,0.4498151321129047,0.11950549450549451,0.4505235064668446,0,0,55,0,White,Male,51
30228,0.22277227722772278,182313,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,7688,0,50,1,White,Male,45
18304,0.22277227722772278,204621,0.2664041994750656,12,0.09529741513547181,0.03885903265812319,0.012466124661246613,0,0,40,0,White,Female,35
9788,0.22277227722772278,154227,0.19011194029850748,10,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,31
14295,0.22277227722772278,255252,0.16029239002741155,9,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,White,Male,23
16715,0.22277227722772278,116358,0.19011194029850748,10,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,1980,40,0,Asian-Pac-Islander,Male,27
9098,0.22277227722772278,188528,0.2744186046511628,11,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,45,1,White,Male,72
1875,0.22277227722772278,193260,0.41681304893350063,13,0.04785541555301005,0.46391076115485563,0.10377203096689178,0,0,50,1,Asian-Pac-Islander,Male,28
33482,0.3042345276872964,135056,0.5564263322884012,14,0.09529741513547181,0.46391076115485563,0.059683794466403164,0,0,16,0,White,Female,44
34485,0.22277227722772278,124771,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,0,White,Male,56
25305,0.2817650186071239,132341,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,45,1,White,Male,51
2787,0.22277227722772278,85109,0.19011194029850748,10,0.04785541555301005,0.2672125046520283,0.10377203096689178,13550,0,45,1,White,Male,47
17722,0.09287257019438445,347089,0.16029239002741155,9,0.4498151321129047,0.09260588657573582,0.4505235064668446,0,0,16,0,White,Male,61
39814,0.22277227722772278,366618,0.05337078651685444,5,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,30,0,White,Male,59
14802,0.22277227722772278,186706,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.48365465213746855,7688,0,40,1,White,Female,49
13365,0.22277227722772278,36011,0.19011194029850748,10,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,2057,45,0,White,Male,24
12640,0.39166666666666666,179717,0.16029239002741155,9,0.4498151321129047,0.14131218457101657,0.4505235064668446,7298,0,50,1,White,Male,40
6082,0.09287257019438445,179644,0.2744186046511628,11,0.4498151321129047,0.09260588657573582,0.48365465213746855,0,0,5,0,White,Female,57
9314,0.22277227722772278,209051,0.19011194029850748,10,0.04785541555301005,0.07142857142857142,0.10377203096689178,0,0,25,0,White,Male,26
30393,0.39166666666666666,39603,0.19011194029850748,10,0.04785541555301005,0.23184079601990049,0.059683794466403164,0,0,40,0,Amer-Indian-Eskimo,Male,23
22384,0.22277227722772278,116391,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,0,White,Male,41
9960,0.22277227722772278,126845,0.19011194029850748,10,0.4498151321129047,0.14131218457101657,0.4505235064668446,0,0,40,0,White,Male,41
1535,0.09287257019438445,121389,0.19011194029850748,10,0.04785541555301005,0.09260588657573582,0.012466124661246613,0,0,32,0,White,Male,20
38967,0.22277227722772278,226267,0.08078602620087336,4,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,43,0,White,Male,33
19650,0.22277227722772278,149653,0.16029239002741155,9,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,0,White,Male,61
26480,0.22277227722772278,255014,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,55,1,White,Male,45
29596,0.22277227722772278,152855,0.16029239002741155,9,0.04785541555301005,0.48318462594371997,0.012466124661246613,0,0,40,0,Other,Female,26
13101,0.22277227722772278,182189,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,1887,65,1,White,Male,39
13203,0.22277227722772278,134829,0.04799107142857143,7,0.04785541555301005,0.03885903265812319,0.012466124661246613,2176,0,20,0,White,Male,17
22611,0.22277227722772278,73411,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,57
37830,0.09287257019438445,114813,0.05446293494704992,6,0.07228915662650602,0.09260588657573582,0.059683794466403164,0,0,40,0,White,Female,20
30541,0.22277227722772278,176262,0.2664041994750656,12,0.04785541555301005,0.03885903265812319,0.012466124661246613,0,0,18,0,White,Female,21
3454,0.26043737574552683,62865,0.19011194029850748,10,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,8,0,White,Female,22
19442,0.22277227722772278,275726,0.16029239002741155,9,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,Black,Male,21
14529,0.22277227722772278,41506,0.04799107142857143,7,0.04785541555301005,0.03885903265812319,0.10377203096689178,0,0,30,0,White,Female,18
20807,0.22277227722772278,73064,0.08078602620087336,4,0.4498151321129047,0.12508784258608574,0.48365465213746855,0,0,35,0,Black,Female,47
30795,0.5527272727272727,61838,0.05446293494704992,6,0.04785541555301005,0.23184079601990049,0.012466124661246613,0,0,40,0,White,Male,17
16202,0.22277227722772278,157028,0.41681304893350063,13,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,60,0,White,Male,25
32165,0.22277227722772278,131620,0.16029239002741155,9,0.09398496240910283,0.12508784258608574,0.012466124661246613,0,0,40,0,White,Female,21
31930,0.39166666666666666,173192,0.2744186046511628,11,0.07228915662650602,0.14131218457101657,0.10377203096689178,0,0,40,0,Black,Male,37
29269,0.2817650186071239,191027,0.16029239002741155,9,0.09529741513547181,0.11950549450549451,0.10377203096689178,0,0,40,0,White,Male,28
3674,0.22277227722772278,165054,0.2744186046511628,11,0.04785541555301005,0.23184079601990049,0.10377203096689178,0,0,45,0,White,Male,24
6447,0.22277227722772278,203181,0.2744186046511628,11,0.04785541555301005,0.48318462594371997,0.012466124661246613,0,0,36,0,White,Male,30
32313,0.22277227722772278,287031,0.19011194029850748,10,0.4498151321129047,0.23184079601990049,0.4505235064668446,5178,0,75,1,White,Male,37
22011,0.22277227722772278,34110,0.19011194029850748,10,0.04785541555301005,0.33127572016460904,0.10377203096689178,0,0,44,0,White,Male,26
4611,0.22277227722772278,176711,0.16029239002741155,9,0.09529741513547181,0.23184079601990049,0.10377203096689178,0,0,40,0,White,Male,31
13471,0.22277227722772278,39551,0.2664041994750656,12,0.04785541555301005,0.2672125046520283,0.012466124661246613,0,0,12,0,White,Female,23
14445,0.39166666666666666,182637,0.7628361858190709,15,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,45,1,White,Male,27
29425,0.22277227722772278,194004,0.04799107142857143,7,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,25,0,White,Male,37
44543,0.22277227722772278,210313,0.05446293494704992,6,0.04785541555301005,0.07142857142857142,0.032577903682719546,0,0,40,0,White,Male,28
422,0.22277227722772278,122999,0.19011194029850748,10,0.04785541555301005,0.2922868741542625,0.032577903682719546,0,0,40,0,White,Male,25
14590,0.26043737574552683,74305,0.5564263322884012,14,0.4498151321129047,0.46391076115485563,0.4505235064668446,0,0,35,1,White,Male,45
18365,0.09287257019438445,308493,0.16029239002741155,9,0.4498151321129047,0.09260588657573582,0.48365465213746855,0,0,17,0,White,Female,28
47677,0.22277227722772278,118023,0.19011194029850748,10,0.04785541555301005,0.48318462594371997,0.10377203096689178,0,0,45,0,White,Male,23
34974,0.22277227722772278,194850,0.19011194029850748,10,0.4498151321129047,0.03885903265812319,0.4505235064668446,0,0,40,0,Other,Male,57
16856,0.22277227722772278,350162,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.48365465213746855,0,0,40,1,White,Male,29
14539,0.22277227722772278,327902,0.16029239002741155,9,0.4498151321129047,0.2672125046520283,0.4505235064668446,3908,0,50,0,White,Male,33
19367,0.22277227722772278,111275,0.16029239002741155,9,0.09529741513547181,0.12508784258608574,0.059683794466403164,0,0,56,0,Black,Female,44
5708,0.22277227722772278,210474,0.2664041994750656,12,0.04785541555301005,0.14131218457101657,0.10377203096689178,0,0,40,0,White,Female,22
16647,0.2817650186071239,183081,0.19011194029850748,10,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,45,0,White,Male,56
19943,0.22277227722772278,233490,0.16029239002741155,9,0.04785541555301005,0.11950549450549451,0.10377203096689178,0,0,50,0,White,Male,37
9564,0.5527272727272727,104813,0.41681304893350063,13,0.4498151321129047,0.2672125046520283,0.4505235064668446,0,0,40,1,White,Male,41
6094,0.22277227722772278,94090,0.19011194029850748,10,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,50,0,White,Male,27
16998,0.26043737574552683,378418,0.16029239002741155,9,0.04785541555301005,0.2922868741542625,0.012466124661246613,0,0,40,0,White,Female,19
17501,0.2817650186071239,247379,0.16029239002741155,9,0.4498151321129047,0.23184079601990049,0.4505235064668446,0,0,40,1,White,Male,45
46149,0.22277227722772278,229826,0.16029239002741155,9,0.04785541555301005,0.2672125046520283,0.10377203096689178,0,0,30,0,White,Male,24
12547,0.22277227722772278,347890,0.41681304893350063,13,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,1902,50,1,White,Male,42
41310,0.22277227722772278,275632,0.16029239002741155,9,0.4498151321129047,0.2094017094017094,0.4505235064668446,0,0,40,0,White,Male,33
40127,0.22277227722772278,99373,0.16029239002741155,9,0.09529741513547181,0.12508784258608574,0.10377203096689178,0,0,40,0,White,Female,42
16654,0.22277227722772278,256649,0.16029239002741155,9,0.4498151321129047,0.12508784258608574,0.4505235064668446,0,0,40,0,Black,Male,45
29338,0.22277227722772278,186396,0.05337078651685444,5,0.04785541555301005,0.12508784258608574,0.10377203096689178,0,0,20,0,White,Female,43
13585,0.22277227722772278,177858,0.41681304893350063,13,0.09398496240910283,0.48318462594371997,0.10377203096689178,27828,0,60,1,White,Female,47
7296,0.22277227722772278,185503,0.5564263322884012,14,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,1,White,Male,62
37009,0.5527272727272727,199265,0.19011194029850748,10,0.4498151321129047,0.48318462594371997,0.4505235064668446,0,0,50,0,White,Male,37
